tuning_time run_time
3.087294 0.867416858673
4.07444 0.970144987106
5.057006 0.969966888428
6.169083 0.970126867294
7.1521 0.970139980316
8.186922 1.02006816864
9.071139 0.869744062424
10.054196 0.970214128494
11.146577 0.970201015472
12.18142 1.02007198334
13.16657 0.96993303299
14.149767 0.970277070999
15.184443 1.02004504204
16.270767 0.970336914062
17.201161 0.91928601265
18.185163 0.969816207886
19.026085 0.667770147324
19.652043 0.617743968964
20.227594 0.567744016647
20.801679 0.56739115715
21.37628 0.567399024963
21.950375 0.567440986633
22.524706 0.567481040955
23.10064 0.5675740242
23.675285 0.567563056946
24.250501 0.567466020584
24.824969 0.567435979843
25.450976 0.617809057236
26.025725 0.567623853683
26.600345 0.567554235458
27.175226 0.567551851273
27.749752 0.567390918732
28.43951 0.567533016205
29.014268 0.567415952682
29.588521 0.567392110825
30.162716 0.567461967468
30.739168 0.567656040192
32.070581 0.619010925293
32.647687 0.567837953568
33.22337 0.567847013474
33.798795 0.567641019821
34.374094 0.567618131638
34.948765 0.567490100861
35.574197 0.617847919464
36.149875 0.568282842636
36.881787 0.618757009506
37.457398 0.567547798157
38.083311 0.617594957352
38.817347 0.567430019379
39.392031 0.567564964294
39.966452 0.567445039749
40.540484 0.56743812561
41.114848 0.567546129227
41.688747 0.567406177521
42.262884 0.567427873611
42.837772 0.567677021027
43.412174 0.567363023758
43.986638 0.567554950714
44.561092 0.567530870438
45.135433 0.567661046982
45.709754 0.567471027374
46.284125 0.567500829697
46.858418 0.567488193512
47.588302 0.618302106857
48.339685 0.617742776871
48.915861 0.568160057068
49.490469 0.567440986633
50.065081 0.567656993866
50.641419 0.567533969879
51.215761 0.567575216293
51.840209 0.617628097534
52.467642 0.618187904358
53.042308 0.5675740242
53.616897 0.56750702858
54.191694 0.567640066147
54.766258 0.567623138428
55.340478 0.567435979843
55.965373 0.617675065994
56.59026 0.617922067642
57.215463 0.617800951004
58.003503 0.617835044861
58.729989 0.617949008942
59.355508 0.617672920227
59.931012 0.567786216736
60.505902 0.567559957504
61.080122 0.567539930344
61.655699 0.567500114441
62.854417 0.618515968323
63.482052 0.618185043335
64.110198 0.618344068527
65.089986 0.970072984695
66.076687 0.970647096634
67.106871 1.01975297928
68.091618 0.970602989197
69.176314 1.07000303268
70.264089 0.970757961273
71.529429 0.968081951141
72.464052 0.919844865799
73.400484 0.920087099075
74.383262 0.970268964767
75.450375 1.02047109604
76.485499 1.02059078217
77.47076 0.970600128174
78.303088 0.818733930588
79.28762 0.970710992813
80.271801 0.970104932785
81.366544 0.970841884613
82.351458 0.97013092041
83.386041 1.02051091194
84.371861 0.970444917679
85.40702 1.02024698257
86.391937 0.970043897629
87.501586 0.918322086334
88.480542 0.969563961029
89.514678 1.02083611488
90.548556 1.02035403252
91.639923 0.970284938812
92.623702 0.970424175262
94.101432 1.02091217041
95.088256 0.970398187637
96.022928 0.920613050461
97.0522 0.970417022705
98.037472 0.969784975052
99.022328 0.970192909241
100.004924 0.969645023346
100.990356 0.970674991608
102.022352 1.01997685432
103.05758 1.0209581852
104.152036 0.970124006271
105.132218 0.969471931458
106.166237 1.02061414719
107.199909 1.02079606056
108.227747 0.970540046692
109.159723 0.920582056046
109.785957 0.618128061295
110.362316 0.567618131638
110.937109 0.567538022995
111.512127 0.567553043365
112.087113 0.567538022995
112.712436 0.61801981926
113.337265 0.617659091949
113.962091 0.617650985718
114.536307 0.567615032196
115.161165 0.618015050888
115.995469 0.617743015289
116.570853 0.567925930023
117.196124 0.617779016495
117.821527 0.617743968964
118.446713 0.61773109436
119.021834 0.567627906799
119.596917 0.567635059357
120.222569 0.61771607399
120.797933 0.567619085312
121.373811 0.567729949951
121.94915 0.567566871643
122.574345 0.617647886276
123.150036 0.56755900383
124.040238 0.618740797043
124.617529 0.567655086517
125.243152 0.617757081985
125.974608 0.567520856857
126.598882 0.617574930191
127.224409 0.618128061295
127.851792 0.618314027786
128.47622 0.617776870728
129.052333 0.567970991135
129.676977 0.617650032043
130.251273 0.56759095192
130.875483 0.617671012878
131.450114 0.567862987518
132.07451 0.617743968964
132.699365 0.617975950241
133.325352 0.617938041687
133.953886 0.618029117584
134.57995 0.617755889893
