2, 0, 0.0028751373291, 4.43606326391e-05
2, 1, 0.00286492109299, 4.05627208422e-05
4, 2, 0.00293461084366, 5.12700999644e-05
2, 3, 0.00282788276672, 3.50400696166e-05
2, 4, 0.00288890600204, 5.39381910911e-05
4, 5, 0.00290856361389, 4.42305599133e-05
2, 6, 0.0028010725975, 4.32271014797e-05
2, 7, 0.0028923869133, 4.39763359984e-05
2, 8, 0.00287772417068, 3.89565653157e-05
2, 9, 0.0028946518898, 5.02723241676e-05
4, 10, 0.00289747714996, 3.25092191247e-05
4, 11, 0.0029200553894, 4.65268466243e-05
4, 12, 0.0029420375824, 4.97988214101e-05
4, 13, 0.00290098190308, 2.8084696637e-05
4, 14, 0.00290896892548, 3.60526339664e-05
2, 15, 0.0028050661087, 2.19802147029e-05
2, 16, 0.00286103487015, 3.44755635545e-05
2, 17, 0.00282399654388, 2.57904662594e-05
2, 18, 0.00276794433594, 4.73341886863e-05
2, 19, 0.00282011032104, 4.25990288845e-05
2, 20, 0.00285935401917, 2.78359179257e-05
4, 21, 0.00291796922684, 3.87070397057e-05
2, 22, 0.00284564495087, 4.45345547824e-05
2, 23, 0.00289881229401, 5.04096887842e-05
2, 24, 0.00282509326935, 2.72662787957e-05
4, 25, 0.00292041301727, 3.79458654669e-05
4, 26, 0.0029797077179, 4.48536639048e-05
2, 27, 0.00280519723892, 2.63361650851e-05
2, 28, 0.00284553766251, 4.54505783162e-05
4, 29, 0.00292272567749, 5.36514171377e-05
4, 30, 0.00289903879166, 4.09077563501e-05
2, 31, 0.00287272930145, 4.03316510239e-05
4, 32, 0.0029200553894, 3.32593832397e-05
4, 33, 0.00292222499847, 4.08701951715e-05
2, 34, 0.00282596349716, 2.57949152972e-05
2, 35, 0.00287034511566, 4.2976620427e-05
2, 36, 0.00285558700562, 4.45311786054e-05
4, 37, 0.00291200876236, 2.9764272718e-05
2, 38, 0.00288513898849, 2.67438568839e-05
4, 39, 0.00292788743973, 3.56515485546e-05
2, 40, 0.00290555953979, 4.72741177967e-05
2, 41, 0.00282386541367, 4.54630082188e-05
2, 42, 0.00284450054169, 4.00178394038e-05
2, 43, 0.00281947851181, 4.19351018845e-05
2, 44, 0.00285049676895, 5.77960900029e-05
2, 45, 0.00282117128372, 3.55586164475e-05
4, 46, 0.00288977622986, 2.18401569239e-05
4, 47, 0.00291092395783, 3.25156181216e-05
2, 48, 0.00289318561554, 4.08334468782e-05
2, 49, 0.00285276174545, 3.59801422642e-05
2, 50, 0.00285427570343, 4.48664935647e-05
4, 51, 0.00292847156525, 5.742987914e-05
2, 52, 0.00287570953369, 2.27839360852e-05
2, 53, 0.00280793905258, 3.68917814833e-05
2, 54, 0.00285098552704, 3.05473566056e-05
2, 55, 0.00283313989639, 3.74347900391e-05
2, 56, 0.00287206172943, 4.73787629564e-05
2, 57, 0.00283426046372, 3.61805103526e-05
4, 58, 0.00290826559067, 3.03623299042e-05
2, 59, 0.00292658805847, 5.07655807303e-05
2, 60, 0.00284801721573, 4.60179033228e-05
2, 61, 0.00286577939987, 2.54962419545e-05
4, 62, 0.00292340517044, 4.47337223144e-05
2, 63, 0.002865421772, 2.92493517126e-05
2, 64, 0.00284035205841, 4.77089278802e-05
4, 65, 0.0029102563858, 4.7220934837e-05
2, 66, 0.00283052921295, 3.69270204312e-05
2, 67, 0.00288552045822, 5.07035591457e-05
4, 68, 0.0029300570488, 4.6170635053e-05
2, 69, 0.00287066698074, 2.98101867781e-05
2, 70, 0.00287888050079, 4.42086103314e-05
4, 71, 0.00294802188873, 4.94911776575e-05
2, 72, 0.00284614562988, 5.11368336517e-05
2, 73, 0.00291134119034, 4.38551177811e-05
2, 74, 0.00287066698074, 5.25506391508e-05
2, 75, 0.00287791490555, 3.61200822839e-05
2, 76, 0.00286071300507, 4.29612880719e-05
4, 77, 0.00292137861252, 5.38697942244e-05
2, 78, 0.002851998806, 6.88937403336e-05
2, 79, 0.0028368473053, 3.14092748311e-05
2, 80, 0.00285757780075, 4.9807773942e-05
4, 81, 0.0029215335846, 4.74886839618e-05
2, 82, 0.00288103818893, 5.37093865606e-05
2, 83, 0.00287201404572, 4.75777939712e-05
4, 84, 0.00293921232224, 6.1872146671e-05
2, 85, 0.00285453796387, 5.03100262773e-05
2, 86, 0.0028534412384, 4.06776333997e-05
2, 87, 0.00289858579636, 3.96514880763e-05
2, 88, 0.00283621549606, 3.56229172837e-05
2, 89, 0.0028208732605, 3.30392067623e-05
2, 90, 0.00293184518814, 4.50808791421e-05
2, 91, 0.00292565822601, 6.3886121236e-05
4, 92, 0.00292528867722, 5.11257206685e-05
4, 93, 0.00289483070374, 3.8898383916e-05
4, 94, 0.00296007394791, 5.75255898541e-05
2, 95, 0.00291409492493, 4.05039696095e-05
2, 96, 0.00289705991745, 3.8206253705e-05
4, 97, 0.00293245315552, 4.15149940829e-05
2, 98, 0.00282526016235, 5.44930685219e-05
4, 99, 0.00295057296753, 6.77760492226e-05
2, 100, 0.00284961462021, 3.34263591887e-05
4, 101, 0.00291049480438, 3.47984555668e-05
2, 102, 0.00287668704987, 4.37097469946e-05
2, 103, 0.00290026664734, 5.27817703875e-05
4, 104, 0.00293682813644, 5.43830884428e-05
4, 105, 0.00294173955917, 3.35168932636e-05
2, 106, 0.00289165973663, 4.56860328982e-05
2, 107, 0.00292785167694, 8.54991795781e-05
2, 108, 0.00286412239075, 3.91103133604e-05
4, 109, 0.00292239189148, 4.46328495206e-05
2, 110, 0.00288302898407, 4.24381789179e-05
2, 111, 0.00290186405182, 4.20367249707e-05
4, 112, 0.00291049480438, 4.94778870723e-05
