tuning_time run_time
9.570981 7.42923378944
16.015738 6.43012404442
28.948583 5.67829990387
129.774249 5.52831697464
233.767136 5.52691221237
284.928005 5.4785900116
382.849307 5.42815995216
437.365859 5.27872800827
530.235134 4.92739892006
634.826453 4.8275539875
682.926382 4.72659611702
776.809722 4.67593479156
792.382881 4.62633109093
1001.283438 4.57691502571
1087.170992 4.32618379593
1577.881967 4.32557296753
1620.693766 4.22650885582
1638.599268 4.17636919022
1699.947106 4.126278162
1723.457544 3.67465901375
2669.449929 3.5734899044
2839.356652 3.42359089851
2961.529722 3.32288503647
9010.669455 2.02036809921
10942.118912 1.97265911102
13060.70354 1.87176084518
