4, 0, 0.0044133067131
4, 1, 0.00555069446564
4, 2, 0.00740212798119
6, 3, 0.0065134704113
1, 4, 0.0107108533382
4, 5, 0.00480797886848
4, 6, 0.00524160861969
6, 7, 0.0110574543476
1, 8, 0.0131696939468
5, 9, 0.0105852425098
2, 10, 0.00766818523407
0, 11, 0.00904635190964
4, 12, 0.00420200228691
0, 13, 0.00475875735283
1, 14, 0.00473945140839
2, 15, 0.00795555710792
5, 16, 0.00491456389427
4, 17, 0.00448704957962
6, 18, 0.010113722086
4, 19, 0.00487644076347
0, 20, 0.00757526755333
4, 21, 0.00372262001038
4, 22, 0.00623849034309
5, 23, 0.00480482578278
6, 24, 0.00812363624573
5, 25, 0.00560756325722
2, 26, 0.00479217171669
1, 27, 0.0054146707058
4, 28, 0.00470350980759
5, 29, 0.0104558050632
4, 30, 0.00401520729065
4, 31, 0.00789840817451
0, 32, 0.00858095884323
0, 33, 0.00431491136551
4, 34, 0.00349527001381
4, 35, 0.00862595438957
1, 36, 0.00641975402832
4, 37, 0.00704265832901
6, 38, 0.0097247838974
4, 39, 0.00545472502708
4, 40, 0.00731326937676
4, 41, 0.00627208352089
0, 42, 0.0044064104557
4, 43, 0.00369575619698
4, 44, 0.00422904491425
5, 45, 0.0061059653759
4, 46, 0.00414302349091
4, 47, 0.00381321907043
2, 48, 0.00415705442429
0, 49, 0.00618061423302
4, 50, 0.00351495146751
4, 51, 0.00526502728462
4, 52, 0.00707575082779
1, 53, 0.00673025250435
4, 54, 0.0134655535221
4, 55, 0.00625411272049
4, 56, 0.00943787693977
4, 57, 0.00621517896652
4, 58, 0.00383716821671
1, 59, 0.0139589369297
4, 60, 0.00351787209511
4, 61, 0.00500541329384
6, 62, 0.00846977233887
4, 63, 0.00661727190018
5, 64, 0.00891392230988
4, 65, 0.00612040162087
6, 66, 0.00964394211769
4, 67, 0.00422380566597
4, 68, 0.00382459163666
2, 69, 0.00452225208282
4, 70, 0.00371652245522
4, 71, 0.0112435042858
4, 72, 0.00485892295837
0, 73, 0.00480645895004
1, 74, 0.00587564110756
4, 75, 0.0104427099228
0, 76, 0.0056613266468
2, 77, 0.00411484241486
4, 78, 0.00429558157921
4, 79, 0.00586377382279
0, 80, 0.00501256585121
5, 81, 0.00756674408913
4, 82, 0.00344540476799
0, 83, 0.00514855980873
2, 84, 0.0043128490448
4, 85, 0.00582252144813
4, 86, 0.00460423827171
0, 87, 0.00547803640366
6, 88, 0.0121191799641
4, 89, 0.00355963110924
4, 90, 0.00916619300842
0, 91, 0.0117828607559
4, 92, 0.003821849823
4, 93, 0.00416156053543
6, 94, 0.0095562517643
4, 95, 0.0058061003685
5, 96, 0.00713433623314
4, 97, 0.00494694113731
1, 98, 0.00503740310669
4, 99, 0.00936833620071
