tuning_time run_time
2.52547 0.566982984543
3.463147 0.919971227646
4.446703 0.9701359272
5.430538 0.968991994858
6.503223 1.02030992508
7.482973 0.969128847122
8.465745 0.970049858093
9.501531 1.02021694183
10.535515 1.02069497108
11.564419 0.970208883286
12.593736 1.01957201958
13.578505 0.970124959946
14.612753 1.02041387558
15.595297 0.970187902451
16.624263 0.969742059708
17.605828 0.970019102097
18.851098 0.970094919205
19.835196 0.970525026321
20.869074 1.02033805847
21.853402 0.970335006714
22.837332 0.970402002335
23.821239 0.970539093018
24.805644 0.970263004303
25.789862 0.970623016357
26.720252 0.919587135315
27.747687 0.970968961716
28.781206 1.02060699463
29.715281 0.920572042465
30.69909 0.9703810215
31.910477 0.970467090607
32.918003 0.970415115356
33.901673 0.970476865768
35.120986 0.918358802795
36.056295 0.92045211792
36.991687 0.919991970062
37.983887 0.920621871948
38.96854 0.970168113708
39.90374 0.919923067093
40.838723 0.920486927032
41.774116 0.920566797256
42.706537 0.919725894928
43.712456 0.970463991165
44.698222 0.970783948898
45.632025 0.920252084732
46.617485 0.970561027527
47.553119 0.920153141022
48.488432 0.920524120331
49.474922 0.970472097397
50.691085 0.918056964874
51.626536 0.920350074768
52.510527 0.869807958603
53.340659 0.818832874298
54.225491 0.87039399147
55.154751 0.919451951981
56.039843 0.870428085327
56.769113 0.719068050385
57.648262 0.869293928146
58.583968 0.920519113541
59.518609 0.920013904572
60.422838 0.870193958282
61.306233 0.868454933167
62.481754 0.92028594017
63.418584 0.920361995697
64.303264 0.870697021484
65.461181 0.968401908875
66.439646 0.969600915909
67.419169 0.969663858414
68.402837 0.970597028732
69.383432 0.969861030579
70.416652 1.02067708969
71.450689 1.02079105377
72.485714 1.02101492882
73.519493 1.02039599419
74.552861 1.02054405212
75.590703 1.02132105827
76.624967 1.02090096474
77.80807 0.920606136322
78.758486 0.91980099678
79.792437 1.02085709572
80.826749 1.02084517479
81.851611 0.869307041168
82.784404 0.919939994812
83.668362 0.870667934418
84.698327 1.02062106133
85.681807 0.9709379673
86.666231 0.971167087555
87.650416 0.970768928528
88.676302 0.970707893372
89.660772 0.97092294693
90.545389 0.8705701828
91.528496 0.970057010651
92.512017 0.970044851303
93.76734 0.970420837402
94.703622 0.920173168182
95.687633 0.970504999161
96.623055 0.920752048492
97.84578 0.919008970261
98.870732 0.970435142517
99.856421 0.970152139664
100.740673 0.870316028595
101.670873 0.919701099396
102.6566 0.970696926117
103.641162 0.970749855042
104.670685 0.970194101334
105.656967 0.970613956451
106.491718 0.819985866547
107.377563 0.870522975922
108.362974 0.970671892166
109.247603 0.870572805405
110.233609 0.970328092575
111.218821 0.970404863358
112.154843 0.920487880707
113.289969 0.867976903915
114.174491 0.870078086853
115.059743 0.870351076126
115.995032 0.920730829239
116.925473 0.919209003448
117.857874 0.920120954514
118.8443 0.970655918121
119.829838 0.97071814537
120.764779 0.920701026917
121.743237 0.920689105988
122.675735 0.920349836349
123.612109 0.920756816864
124.800139 0.970572948456
125.788219 0.970738887787
126.773198 0.97065615654
127.709039 0.920763015747
128.88292 0.969787120819
129.867094 0.970842123032
130.8509 0.970715999603
131.881808 0.970595121384
132.915869 1.02070617676
133.950503 1.02061700821
134.984395 1.02090120316
135.918027 0.920387983322
136.996271 1.02074599266
137.977136 0.970237016678
138.86091 0.870385885239
139.844511 0.970337152481
140.777827 0.919488191605
141.812371 1.02094101906
142.795254 0.970520019531
143.778711 0.970278024673
144.95404 0.819319009781
145.985401 1.02033019066
146.969412 0.970709085464
148.051539 1.02104115486
149.035432 0.970704078674
