tuning_time run_time
3.174346 0.917531967163
3.958981 0.769143104553
5.086139 0.970221042633
6.016386 0.919445037842
6.996422 0.969340085983
7.980536 0.970067977905
9.010884 1.0194849968
10.155229 1.02083492279
11.138812 0.97022986412
12.124414 0.970463037491
13.10557 0.969261169434
14.138654 1.02071619034
15.305294 1.02064609528
16.240062 0.920511960983
17.324277 1.07050704956
18.360157 1.02096199989
19.382373 0.919439077377
20.365621 0.970059871674
21.349533 0.970051050186
22.332952 0.969980955124
23.317493 0.970672130585
24.352707 1.02107000351
25.334107 0.970227003098
26.318361 0.970468997955
27.202894 0.870098114014
27.931294 0.7179479599
28.964257 1.02030515671
29.998452 1.0203909874
31.034487 1.02115797997
32.695041 0.970980882645
33.683127 0.970243930817
34.668873 0.970407962799
35.49804 0.617822170258
36.323418 0.818703174591
37.306098 0.970551967621
38.339818 1.02035188675
39.273795 0.920248985291
40.101197 0.818562030792
41.134015 1.01974701881
42.165556 1.01984810829
43.148958 0.970262050629
44.179971 1.0200779438
45.16431 0.970900058746
46.147151 0.97042798996
47.18034 1.02044296265
48.114254 0.920311927795
49.151928 0.920804023743
50.081027 0.919364929199
51.314243 0.969996929169
52.199764 0.870385885239
53.085736 0.870123147964
54.070676 0.970247030258
55.056023 0.970492839813
56.042293 0.970520973206
57.023302 0.969577074051
58.009803 0.970653772354
58.991439 0.969763994217
59.975906 0.970340967178
60.962305 0.970581054688
61.946616 0.96972990036
63.860794 0.970520019531
64.747575 0.87010216713
65.731768 0.969714164734
66.717669 0.97155714035
67.79646 0.817906141281
68.729413 0.920355796814
69.709383 0.970355033875
70.74333 1.02044487
71.830034 0.970716953278
72.814989 0.970845937729
73.798862 0.970369100571
74.833049 1.02049803734
75.817685 0.970656871796
76.905453 0.970708847046
77.939551 1.02083110809
78.922193 0.970355033875
79.902933 0.969491958618
80.937071 1.02101421356
81.989391 0.970900058746
83.020143 1.01999187469
84.178053 0.867904901505
85.108172 0.919666051865
86.093379 0.970446825027
87.259575 1.02089309692
88.195326 0.920331001282
89.180482 0.970330953598
90.112794 0.920047044754
91.097375 0.970156908035
92.179693 0.970367908478
93.215659 1.02070116997
95.325228 1.02129602432
96.263032 0.920230150223
97.287091 0.970458984375
98.271681 0.970552921295
99.206456 0.920291900635
100.241159 1.02086496353
101.433829 0.969769954681
102.592856 1.02088999748
103.526622 0.920288085938
104.511087 0.970402002335
105.494044 0.970235109329
106.478233 0.970675945282
107.463263 0.97087097168
108.447048 0.970939874649
109.477701 1.02008795738
110.461361 0.969813108444
111.446845 0.971120834351
112.480298 1.02061986923
113.514012 1.02033400536
114.497665 0.97033405304
115.530128 1.02012395859
116.462417 0.92010307312
117.736382 0.918062925339
118.8242 0.971080064774
119.806393 0.970383882523
120.73977 0.920363903046
121.667687 0.919275999069
122.648897 0.970278978348
123.632503 0.970227956772
124.666106 1.02041006088
126.471409 0.970798969269
127.458798 0.97057390213
128.493062 1.02036595345
129.478329 0.970463991165
130.513498 1.02047300339
131.448282 0.920282840729
132.433577 0.969797134399
133.41883 0.970408916473
134.5388 0.767781972885
135.472728 0.870249986649
136.456505 0.969938993454
137.393904 0.920380115509
138.329644 0.920377969742
139.364942 1.02018499374
140.401235 1.02081894875
141.436362 1.02053499222
142.473019 1.02077794075
143.458032 0.970427036285
144.492378 1.02027082443
145.428169 0.920279979706
146.504842 1.02076196671
147.483854 0.969120025635
148.469087 0.970409870148
149.400715 0.919849872589
150.643406 0.968422889709
151.722076 1.02071404457
152.707478 0.970473051071
153.693183 0.970410823822
154.728042 1.01996278763
155.762727 1.02011990547
157.093238 1.02047085762
158.081001 0.970675945282
159.067034 0.970925092697
160.05218 0.97004699707
161.038239 0.970437049866
162.023394 0.970176935196
162.908308 0.869803190231
163.893538 0.970373868942
164.879658 0.97093296051
165.866254 0.970597982407
166.952093 0.870069980621
167.936375 0.970468044281
168.920087 0.9702501297
169.902963 0.969842910767
170.886832 0.970588922501
171.872035 0.970532894135
172.805837 0.919983863831
173.839166 1.0200510025
174.822979 0.970419883728
175.801954 0.969466924667
176.786133 0.970488071442
177.823537 1.02054286003
178.807315 0.970586061478
179.738622 0.919854879379
180.673077 0.920408964157
181.606376 0.92001414299
182.888161 0.968122959137
183.821654 0.920244932175
184.804582 0.970278978348
185.837647 0.970812082291
186.867621 1.02006101608
